dispDate,monthName,monthNameGuj,paksha,pakshaGuj,tithi,tithiGuj,eventTitle,eventTitleGuj,eventDesc,eventDescGuj,iconURL
5/10/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Treej,ત્રીજ,,,,,
5/11/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Choth,ચોથ,,બ્રહ્મસ્વરૂપ શાસ્ત્રીજીમહારાજની સ્વધામગમનતિથિ (વિ. સં. ૨૦૦૭),,,
5/12/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Pancham,પંચમ,,શ્રી રામાનુજાચાર્ય જયંતી,,,
5/12/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Pancham,પંચમ,,શ્રી આદ્યશંકરાચાર્ય જયંતી,,,
5/13/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Chhath,છઠ,,,,,
5/14/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Satam,સાતમ,,,,,
5/15/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Atham,આઠમ,,,,,
5/16/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Atham,આઠમ,,,,,
5/17/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Nom,નોમ,,,,,
5/18/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Dasham,દશમ,,"બ્રહ્મસ્વરૂપ યોગીજીમહારાજનો પ્રાગટ્યદિન (ધારી, તા. ૨૩-૦૫-૧૮૯૧)",,,
5/18/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Dasham,દશમ,,"બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજી મહારાજનો પ્રાગટ્યદિન (આસોજ, તા. ૨૩-૦૫-૧૯૩૪)",,,
5/19/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Ekadashi,એકાદશી,Mohini Ekadashi,મોહિની એકાદશી,"Mohini was the incarnated form of Lord Vishnu. At the time of Samudra Manthan, when nectar was churned out, there was a dispute that took place between demons and deities about who will consume the Amrit. Deities sought help from Lord Vishnu and thus appeared in the form of a beautiful woman named Mohini to distract the attention of the devils from the pot of nectar. Thus, all the deities consumed nectar with the help of Lord Vishnu. That is why the day is celebrated as Mohini Ekadashi.",,https://app.haridham.us/appassets/ekadashi.jpg
5/20/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Baras,બારસ,,શ્રી નૃસિંહ જયંતી,,,
5/21/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Teras,તેરસ,,શ્રી રામાનુજાચાર્ય જયંતી,,,
5/22/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Chaudas,ચૌદસ,,શ્રી આદ્યશંકરાચાર્ય જયંતી,,,
5/22/2024 0:00,,,,,,,"Vasana Kotariya (Vadodara) Hari Mandirn o Patotsav (date: May 22, 2021)",વાસણા કોતરિયા ગામ (જિ. વડોદરા) હરિમંદિરનો પાટોત્સવ (તા : ૨૨-૫-૨૦૨૧),,,
5/22/2024 0:00,,,,,,,"Maryland USA Hari Mandirn o Patotsav (date: May 22, 2021)",મેરીલેન્ડ (અમેરિકા) હરિમંદિરનો પાટોત્સવ (તા : ૨૨-૫-૨૦૨૧),,,
5/23/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Punam,પૂનમ,,બુદ્ધ પૂર્ણિમા,,,
5/23/2024 0:00,,,,,,,"Bhramswaroop Yogiji Maharaj no Pragatya Din (Dhari, date: May 23, 1892)","બ્રહ્મસ્વરૂપ યોગીજીમહારાજનો પ્રાગટ્યદિન (ધારી, તા. C૮૫૨૩-૦૫-૧૮૯૧)",,,
5/23/2024 0:00,,,,,,,"Bhramswaroop Hariprasadswamiji Maharajn o Pragatya Din (Asoj, date: May 23, 1934)","બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજી મહારાજનો પ્રાગટ્યદિન (આસોજ, તા. ૨૩-૦૫-૧૯૩૪)",,,
5/24/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Padvo,પડવો,,,,,
5/25/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Beej,બીજ,,,,,
5/26/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Treej,ત્રીજ,,,,,
5/27/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Choth,ચોથ,,,,,
5/28/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Pancham,પંચમ,,,,,
5/29/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Chhath,છઠ,,,,,
5/30/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Satam,સાતમ,,,,,
5/31/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Atham,આઠમ,,,,,
6/1/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Dasham,દશમ,,,,,
6/2/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Agiyaras,અગિયારસ,,,,,
6/3/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Ekadashi,એકાદશી,Apara Ekadashi,અપરા એકાદશી,"In the Brahmanda Purana, Lord Krishna explains to King Yudhishthira about the Apara Ekadasi significance. Observing fast on Apara Ekadasi makes a devotee gain name and fame besides all sins being obliterated by the grace of the Divine Lord Vishnu.",,https://app.haridham.us/appassets/ekadashi.jpg
6/4/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Baras,બારસ,,"બ્રહ્મસ્વરૂપ યોગીજીમહારાજની પ્રાગટ્યતિથિ (ધારી, વિ. સં. ૧૯૪૮)",,,
6/5/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Chaudas,ચૌદસ,,,,,
6/6/2024 0:00,Vaishakh,વૈશાખ,Vad,વદ,Amas,અમાસ,,"વટસાવિત્રી વ્રત પૂર્ણ (ઉ.પ્ર. રાજસ્થાન, પંજાબ)",,,
6/7/2024 0:00,Jeth,જેઠ,Sud,સુદ,Padvo,પડવો,,,,,
6/8/2024 0:00,Jeth,જેઠ,Sud,સુદ,Beej,બીજ,,,,,
6/9/2024 0:00,Jeth,જેઠ,Sud,સુદ,Treej,ત્રીજ,,,,,
6/10/2024 0:00,Jeth,જેઠ,Sud,સુદ,Choth,ચોથ,,,,,
6/11/2024 0:00,Jeth,જેઠ,Sud,સુદ,Pancham,પંચમ,,,,,
6/12/2024 0:00,Jeth,જેઠ,Sud,સુદ,Chhath,છઠ,,,,,
6/12/2024 0:00,,,,,,,"Bhramswaroop Kakaji no Pragatya Din (Nadiyad, date: June 12, 1918)","ભગવત્સ્વરૂપ પ.પૂ. કાકાશ્રીનો પ્રાગટ્યદિન (નડિયાદ, તા.૧૨-૦૬-૧૯૧૮)",,,
6/12/2024 0:00,,,,,,,Manavadar Hari Mandir no Patotsav,બ્રહ્મસ્વરૂપ યોગીજીમહારાજના વરદ્ હસ્તે પ્રતિષ્ઠિત માણાવદર હરિમંદિરનો પાટોત્સવ (તા : ૧૨-૬-૧૯૬૪),Inaugurated by Bhramswaroop Yogiji Maharaj,,
6/13/2024 0:00,Jeth,જેઠ,Sud,સુદ,Satam,સાતમ,,,,,
6/14/2024 0:00,Jeth,જેઠ,Sud,સુદ,Atham,આઠમ,,,,,
6/15/2024 0:00,Jeth,જેઠ,Sud,સુદ,Nom,નોમ,,,,,
6/16/2024 0:00,Jeth,જેઠ,Sud,સુદ,Dasham,દશમ,,"ભગવાન શ્રી સ્વામિનારાયણ સ્વધામગમનિતિથિ (ગઢડા, જિ. બોટાદ, સં. ૧૮૮૬)",,,
6/17/2024 0:00,Jeth,જેઠ,Sud,સુદ,Agiyaras,અગિયારસ,,,,,
6/18/2024 0:00,Jeth,જેઠ,Sud,સુદ,Ekadashi,એકાદશી,,"ભીમ એકાદશી, નિર્જલ ઉપવાસ",,,https://app.haridham.us/appassets/ekadashi.jpg
6/18/2024 0:00,Jeth,જેઠ,Sud,સુદ,Ekadashi,એકાદશી,,"હરિઆગમનિતિથિ (સોખડા, જુનું મંદિર, તા. ૩૦-૫-૧૯૬૬)",,,https://app.haridham.us/appassets/ekadashi.jpg
6/19/2024 0:00,Jeth,જેઠ,Sud,સુદ,Baras,બારસ,,"વટસાવિત્રી વ્રત પ્રારંભ (ગુજરાત, મહારાષ્ટ્ર)",,,
6/20/2024 0:00,Jeth,જેઠ,Sud,સુદ,Teras,તેરસ,,,,,
6/21/2024 0:00,Jeth,જેઠ,Sud,સુદ,Punam,પૂનમ,,પૂનમ,,,
6/22/2024 0:00,Jeth,જેઠ,Vad,વદ,Padvo,પડવો,,,,,
6/23/2024 0:00,Jeth,જેઠ,Vad,વદ,Beej,બીજ,,,,,
6/24/2024 0:00,Jeth,જેઠ,Vad,વદ,Treej,ત્રીજ,,,,,
6/25/2024 0:00,Jeth,જેઠ,Vad,વદ,Choth,ચોથ,,,,,
6/26/2024 0:00,Jeth,જેઠ,Vad,વદ,Pancham,પંચમ,,,,,
6/27/2024 0:00,Jeth,જેઠ,Vad,વદ,Chhath,છઠ,,,,,
6/28/2024 0:00,Jeth,જેઠ,Vad,વદ,Satam,સાતમ,,,,,
6/29/2024 0:00,Jeth,જેઠ,Vad,વદ,Atham,આઠમ,,,,,
6/30/2024 0:00,Jeth,જેઠ,Vad,વદ,Nom,નોમ,,,,,
7/1/2024 0:00,Jeth,જેઠ,Vad,વદ,Dasham,દશમ,,,,,
7/2/2024 0:00,Jeth,જેઠ,Vad,વદ,Ekadashi,એકાદશી,,યોગિની એકાદશી,,,https://app.haridham.us/appassets/ekadashi.jpg
7/3/2024 0:00,Jeth,જેઠ,Vad,વદ,Teras,તેરસ,,,,,
7/4/2024 0:00,Jeth,જેઠ,Vad,વદ,Chaudas,ચૌદસ,,,,,
7/5/2024 0:00,Jeth,જેઠ,Vad,વદ,Amas,અમાસ,,,,,
7/6/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Padvo,પડવો,,હાલારી- કચ્છી નૂતનવર્ષ પ્રારંભ (આ.સં. ૨૦૮૦ પ્રારંભ),,,
7/7/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Beej,બીજ,,"અષાઢી બીજ, રથયાત્રા",,,
7/8/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Treej,ત્રીજ,,,,,
7/9/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Treej,ત્રીજ,,,,,
7/10/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Choth,ચોથ,,,,,
7/11/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Pancham,પંચમ,,,,,
7/12/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Chhath,છઠ,,,,,
7/13/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Satam,સાતમ,,,,,
7/14/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Atham,આઠમ,,,,,
7/15/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Nom,નોમ,,શ્રીહરિ નવમી,,,
7/16/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Dasham,દશમ,,શ્રીહરિ વનવિચરણમાં પધાર્યા (સં. ૧૮૪૮),,,
7/17/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Ekadashi,એકાદશી,Devshayani Ekadashi,"દેવશયની એકાદશી, નિયમી એકાદશી","The story of King Mandata is narrated in this context. The pious king's country had faced drought for three years, but the king was unable to find a solution to please the rain gods. Eventually, sage Angiras advised the king to observe the vrata (vow) of Devashayani Ekadashi.",,https://app.haridham.us/appassets/ekadashi.jpg
7/17/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Ekadashi,એકાદશી,,ચાતુર્માસ પ્રારંભ,,,https://app.haridham.us/appassets/ekadashi.jpg
7/18/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Baras,બારસ,,,,,
7/19/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Teras,તેરસ,,ગૌરીવ્રત (જયાપાવર્તી) પ્રારંભ,,,
7/20/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Chaudas,ચૌદસ,,,,,
7/21/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Punam,પૂનમ,,ગુરુપૂર્ણિમા,,,
7/21/2024 0:00,Ashadha,અષાડ,Sud,સુદ,Punam,પૂનમ,,શ્રી વ્યાસ જયંતી,,,
7/22/2024 0:00,Ashadha,અષાડ,Vad,વદ,Padvo,પડવો,,હિંડોળા ઉત્સવ પ્રારંભ,,,
7/23/2024 0:00,Ashadha,અષાડ,Vad,વદ,Beej,બીજ,,"ગૌરીવ્રત (જયાપાવર્તી) સમાપ્તિ, જાગરણ",,,
7/24/2024 0:00,Ashadha,અષાડ,Vad,વદ,Choth,ચોથ,,,,,
7/25/2024 0:00,Ashadha,અષાડ,Vad,વદ,Pancham,પંચમ,,,,,
7/26/2024 0:00,Ashadha,અષાડ,Vad,વદ,Chhath,છઠ,,,,,
7/26/2024 0:00,,,,,,,"Bhramswaroop Hariprasadswamiji Maharaj no Swadham Gaman Din (date: July 26, 2021)",બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજી સ્વધામગમનદિન (તા. ૨૬-૭-૨૦૨૧),,,
7/27/2024 0:00,Ashadha,અષાડ,Vad,વદ,Satam,સાતમ,,,,,
7/28/2024 0:00,Ashadha,અષાડ,Vad,વદ,Atham,આઠમ,,,,,
7/29/2024 0:00,Ashadha,અષાડ,Vad,વદ,Nom,નોમ,,,,,
7/30/2024 0:00,Ashadha,અષાડ,Vad,વદ,Dasham,દશમ,,,,,
7/31/2024 0:00,Ashadha,અષાડ,Vad,વદ,Ekadashi,એકાદશી,Kamika Ekadashi,કામિકા એકાદશી,"Observing the Kamika Ekadashi Vrat is equivalent to taking bath in holy River Ganga and other holy rivers, visiting Kashi(Varanasi) and performing Yajnas. It is a day to worship God and garner His blessings. When Kamika Ekadashi is followed meticulously, the devotee is blessed with peace, prosperity and fulfilment of wishes.",,https://app.haridham.us/appassets/ekadashi.jpg
8/1/2024 0:00,Ashadha,અષાડ,Vad,વદ,Baras,બારસ,,,,,
8/2/2024 0:00,Ashadha,અષાડ,Vad,વદ,Teras,તેરસ,,,,,
8/3/2024 0:00,Ashadha,અષાડ,Vad,વદ,Chaudas,ચૌદસ,,,,,
8/4/2024 0:00,Ashadha,અષાડ,Vad,વદ,Amas,અમાસ,,"હરિયાળી અમાસ, દિવાસો",,,
8/4/2024 0:00,Ashadha,અષાડ,Vad,વદ,Amas,અમાસ,,એવ્રતજીવ્રત,,,
8/5/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Padvo,પડવો,,શિવપૂજન પ્રારંભ,,,
8/6/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Beej,બીજ,,,,,
8/7/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Treej,ત્રીજ,,,,,
8/8/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Choth,ચોથ,,,,,
8/9/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Pancham,પંચમ,,"અ.મ.મુ. શ્રી કૃષ્ણજી અદાની પ્રાગટ્યતિથિ (પ્રાગટ્ય : મેવાસા, તા. ગોંડલ, સં. ૧૮૯૦)",,,
8/9/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Pancham,પંચમ,,નાગપંચમી (દક્ષિણ ગુજરાત),,,
8/10/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Chhath,છઠ,,રાંધણછઠ (દક્ષિણ ગુજરાત),,,
8/11/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Satam,સાતમ,Shital Satam (Dakshin Gujarat),શીતળાસાતમ (દક્ષિણ ગુજરાત),,,
8/12/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Satam,સાતમ,Shital Satam (Dakshin Gujarat),શીતળાસાતમ (દક્ષિણ ગુજરાત),,,
8/13/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Atham,આઠમ,,,,,
8/14/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Nom,નોમ,,શ્રીહરિ નવમી,,,
8/15/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Dasham,દશમ,,,,,
8/15/2024 0:00,,,,,,,India Independence Day,સ્વાતંત્રય દિન,,,
8/16/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Ekadashi,એકાદશી,"Pavitra Ekadashi, Shri Thakorji ne Pavitra Dharavanu","પવિત્રા એકાદશી, શ્રી ઠાકોરજીને પવિત્રાં ધરાવવાં",,,https://app.haridham.us/appassets/ekadashi.jpg
8/17/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Teras,તેરસ,,,,,
8/18/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Chaudas,ચૌદસ,,,,,
8/19/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Punam,પૂનમ,"Punam, Balev","પૂનમ, બળેવ,",,,
8/19/2024 0:00,Shravan,શ્રાવણ,Sud,સુદ,Punam,પૂનમ,Rakshabandhan,રક્ષાબંધન,,,
8/20/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Padvo,પડવો,,,,,
8/21/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Beej,બીજ,Hindola Samapth,હિંડોળા સમાપ્ત,,,
8/22/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Treej,ત્રીજ,,,,,
8/23/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Choth,ચોથ,,,,,
8/24/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Pancham,પંચમ,,,,,
8/25/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Satam,સાતમ,,,,,
8/26/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Atham,આઠમ,"Janmasthami, Bhagwan Shri Krushna Pragatyotsav, Nandlala ne Paranu Jhulava","જન્માષ્ટમી, ભગવાન શ્રીકૃષ્ણનો પ્રાગટ્યોત્સવ, નંદલાલાને પારણે ઝુલાવવા.",,,
8/26/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Atham,આઠમ,Sadguru Shri Ramanand Swami Pragatyadin (Ayodhya; Samvat 1795),"સદ્. શ્રી રામાનંદસ્વામીનો પ્રાગટ્યદિન (પ્રાગટ્ય : અયોધ્યા, સં. ૧૭૯૫)",,,
8/27/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Nom,નોમ,Nand Mahotsav,નંદ મહોત્સવ,,,
8/27/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Nom,નોમ,Janmashtami nu Paranu,જન્માષ્ટમીનાં પારણાં,,,
8/28/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Dasham,દશમ,,,,,
8/29/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Ekadashi,એકાદશી,Aja Ekadashi,અજા એકાદશી,,,https://app.haridham.us/appassets/ekadashi.jpg
8/30/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Baras,બારસ,,,,,
8/31/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Teras,તેરસ,,,,,
9/1/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Chaudas,ચૌદસ,,,,,
9/1/2024 0:00,,,,,,,"Bhramswaroop Papaji no Pragatya Din (Karamsad, date: September 1, 1916)","ભગવત્સ્વરૂપ પ.પૂ. પપ્પાજીનો પ્રાગટ્યદિન (કરમસદ, તા.૦૧-૦૯-૧૯૧૬)",,,
9/2/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Amas,અમાસ,Pithori Amas,પિઠોરી અમાસ,,,
9/2/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Amas,અમાસ,Kusagrahini Amas,કુશગ્રાહિણી અમાસ,,,
9/2/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Amas,અમાસ,Shiv Pooja Samapth,શિવપૂજ સમાપ્ત,,,
9/3/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Amas,અમાસ,Pithori Amas,પિઠોરી અમાસ,,,
9/3/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Amas,અમાસ,Kusagrahini Amas,કુશગ્રાહિણી અમાસ,,,
9/3/2024 0:00,Shravan,શ્રાવણ,Vad,વદ,Amas,અમાસ,Shiv Pooja Samapth,શિવપૂજ સમાપ્ત,,,
9/4/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Padvo,પડવો,,,,,
9/5/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Beej,બીજ,,,,,
9/6/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Treej,ત્રીજ,Kevad Treej,કેવડાત્રીજ,Married and unmarried women observe a fast on the day and offer Kewda flower to Goddess Parvati and Lord Shiva.,,
9/6/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Treej,ત્રીજ,Sam Shravani (Santo ane Ambrisho Janoi Badalavi),સામશ્રાવણી (સંતો અને અંબરીષોએ જનોઈ બદલવી.),,,
9/7/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Choth,ચોથ,"Shri Ganesh Chaturthi, Shri Ganesh Staphana","શ્રી ગણેશચતુર્થી, શ્રી ગણેશ સ્થાપન",,,
9/8/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Pancham,પંચમ,,"ઋષિપાંચમ, સામાપાંચમ",,,
9/9/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Chhath,છઠ,,,,,
9/10/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Satam,સાતમ,,,,,
9/11/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Atham,આઠમ,,ધરોઆઠમ,,,
9/12/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Nom,નોમ,,શ્રીહરિ નવમી,,,
9/13/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Dasham,દશમ,,,,,
9/14/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Ekadashi,એકાદશી,"Jal Jhilini Ekadashi, Parivartni Ekadashi","જળઝીલણી એકાદશી, પરિવર્તિની એકાદશી","During Chaturmaas, the four months of the monsoon season, Vishnu Bhagwan slept in Bali Raja’s kingdom in Sutal. On Bhadra Sud 11, he turned onto his side, moving from a supine position. This turning is known as Parivartan.",,https://app.haridham.us/appassets/ekadashi.jpg
9/14/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Ekadashi,એકાદશી,Vaman Jayanti (Vaman Dvadasi),વામન જયંતી (વામન દ્વાદશી),"Vamanadeva is Lord Krishna's avatar (incarnation) as a dwarf brahmana during a period of intense conflict between the appointed directors of the universe (devas, or ""demigods"") and asuras (""demons""). The Srimad-Bhagavatam tells how the asuras had violently assumed control and sent the demigods into hiding. As a trick to return the demigods their administrative posts, Vamanadeva begged three paces of land in charity from the leader of the asuras, Bali Maharaja. When Bali granted His request, Lord Vamana assumed such a gigantic form that with two steps He covered the earth and then the entire universe. For the third step, Bali Maharaja was then pleased to receive the Lord's lotus foot on his head.",,https://app.haridham.us/appassets/ekadashi.jpg
9/15/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Baras,બારસ,,,,,
9/16/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Teras,તેરસ,,,,,
9/17/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Chaudas,ચૌદસ,"Anant Chaturdashi, Ganpati Visarjana","અનંત ચતુર્દશી, ગણપિત વિસજર્ન","According to the Agni Purana, the Ananta (Shesha; the divine serpent) manifestation of Vishnu is venerated on this occasion to free adherents from sins.",,
9/18/2024 0:00,Bhadarvo,ભાદરવો,Sud,સુદ,Punam,પૂનમ,Shradh Prarambh,શ્રાદ્ધ પ્રારંભ,,,
9/19/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Beej,બીજ,Bhramswaroop Hariprasad Swamiji nu Smruti Parva,બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજીનું સ્મૃતિપર્વ,Bhramswaroop Hariprasad Swamiji no Smruti Parva,બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજીનું સ્મૃતિપર્વ,
9/20/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Treej,ત્રીજ,Bhramswaroop Shashtriji Maharaj nu Smruti Parva,બ્રહ્મસ્વરૂપ શાસ્ત્રીજીમહારાજનું સ્મૃતિપર્વ,,,
9/20/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Treej,ત્રીજ,Shri Dharmadev nu Smruti Parva,શ્રી ધર્મદેવનું સ્મૃતિપર્વ,,,
9/20/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Treej,ત્રીજ,Shri Gandhi Jayanti,શ્રી ગાંધી જયંતી,,,
9/21/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Choth,ચોથ,,,,,
9/22/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Pancham,પંચમ,,,,,
9/23/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Chhath,છઠ,,,,,
9/24/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Satam,સાતમ,,,,,
9/25/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Atham,આઠમ,Shri Bhaktimata nu Smruti Parva,શ્રી ભક્તિમાતાનું સ્મૃતિપર્વ,,,
9/26/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Nom,નોમ,Bhagwan Shri Swaminarayan nu Smruti Parva,ભગવાન શ્રી સ્વામિનારાયણનું સ્મૃતિપર્વ,,,
9/26/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Nom,નોમ,Shri Jagaswami nu Smruti Parva,શ્રી જાગાસ્વામીનું સ્મૃતિપર્વ,,,
9/27/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Dasham,દશમ,Shri Krushnaji Ada nu Smruti Parva,શ્રી કૃષ્ણજી અદાનું સ્મૃતિપર્વ,,,
9/27/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Dasham,દશમ,Bhramswaroop Yogiji Maharaj nu Smruti Parva,બ્રહ્મસ્વરૂપ યોગીજીમહારાજનું સ્મૃતિપર્વ,,,
9/27/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Dasham,દશમ,Bhagwatswaroop P.P. Kakaji nu Smruti Parva,ભગવત્સ્વરૂપ પ.પૂ. કાકાજીનું સ્મૃતિપર્વ,,,
9/28/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Ekadashi,એકાદશી,Indira Ekadashi,ઈન્દિરા એકાદશી,The primary aim behind observing an Indira Ekadashi fast and worshipping God is to seek forgiveness of all the past sins. This festival also holds immense significance as it helps in offering salvation to the deceased ancestors.,,https://app.haridham.us/appassets/ekadashi.jpg
9/29/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Baras,બારસ,Shri Gunatitanand Swami nu Smruti Parva,શ્રી ગુણાતીતાનંદસ્વામીનું સ્મૃતિપર્વ,,,
9/30/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Teras,તેરસ,Shri Bhagatji Maharaj nu Smruti Parva,શ્રી ભગતજીમહારાજનું સ્મૃતિપર્વ,,,
10/1/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Chaudas,ચૌદસ,,,,,
10/2/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Amas,અમાસ,"Chaudas, Poonam, Amas nu Smruti Parva",ચૌદશ-પૂનમ-અમાસનું સ્મૃતિપર્વ,,,
10/2/2024 0:00,Bhadarvo,ભાદરવો,Vad,વદ,Amas,અમાસ,Sarvpitra Smruti Parva,સર્વપિત્રી સ્મૃતિપર્વ,,,
